"date","weight","education","religiosity","political","income","gender","age","Year","letter","gun","physical","Direct_Violence","exclusion1","exclusion2","exclusion3","exclusion4","Exclusion","distancing1","distancing2","distancing3","distancing4","Distancing","threat1","threat2","threat3","threat","edu1","edu2","edu3","inc1","inc2","year03","year04","rel1","rel2","rel3","Cthreat","Cpol","Cgender","CpolXCgender","CthreatXCgender","leftist"
2005-05-09,1.32,2,"traditional","center",1,"F",37,2005,1,1,1,1,6,6,4,6,5.5,4,1,1,1,5.25,4,6,6,5.33333333333333,0,1,0,1,0,0,0,0,1,0,1.60333333333333,NA,0.47,NA,1.60333333333333,"Non-Leftist"
2005-05-05,0.44,2,"secular","center",NA,"F",20,2005,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,NA,NA,0,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-01,1.32,2,"traditional","center",1,"F",52,2005,1,1,1,1,5,6,3,6,5,1,1,1,1,6,4,4,5,4.33333333333333,0,1,0,1,0,0,0,0,1,0,0.603333333333333,NA,0.47,NA,0.603333333333333,"Non-Leftist"
2005-05-05,1.32,2,"traditional","center",1,"F",29,2005,1,1,1,1,1,3,1,6,2.75,3,5,1,2,4.25,3,1,1,1.66666666666667,0,1,0,1,0,0,0,0,1,0,-2.06333333333333,0.27,0.47,0.27,-2.06333333333333,"Non-Leftist"
2005-05-05,1.32,2,"secular","right",1,"F",64,2005,1,1,1,1,3,3,1,6,3.25,6,6,1,6,2.25,6,3,3,4,0,1,0,1,0,0,0,1,0,0,0.27,-0.73,0.47,-0.73,0.27,"Non-Leftist"
2005-05-01,1.32,2,"secular","left",3,"F",48,2005,NA,NA,1,1,1,1,1,6,2.25,NA,6,1,6,2.66666666666667,6,6,NA,6,0,1,0,0,1,0,0,1,0,0,2.27,1.27,0.47,1.27,2.27,"Leftist"
2005-05-01,1.32,2,"secular","center",2,"F",62,2005,2,1,1,1.33333333333333,5,5,6,6,5.5,1,1,1,1,6,3,3,3,3,0,1,0,1,0,0,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2005-05-08,1.32,2,"traditional","left",2,"F",35,2005,1,1,1,1,1,1,1,5,2,6,6,2,6,2,2,1,4,2.33333333333333,0,1,0,1,0,0,0,0,1,0,-1.39666666666667,1.27,0.47,1.27,-1.39666666666667,"Leftist"
2005-05-08,1.32,2,"secular","center",2,"F",49,2005,NA,1,1,1,2,5,3,5,3.75,1,6,4,2,3.75,3,2,5,3.33333333333333,0,1,0,1,0,0,0,1,0,0,-0.396666666666667,NA,0.47,NA,-0.396666666666667,"Non-Leftist"
2005-05-08,1.32,2,"traditional","center",3,"F",40,2005,1,1,1,1,6,6,3,6,5.25,2,1,1,1,5.75,3,4,2,3,0,1,0,0,1,0,0,0,1,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2005-05-08,1.32,2,"secular","center",4,"F",47,2005,2,1,1,1.33333333333333,3,1,5,1,2.5,1,6,1,2,4.5,3,3,1,2.33333333333333,0,1,0,0,0,0,0,1,0,0,-1.39666666666667,0.27,0.47,0.27,-1.39666666666667,"Non-Leftist"
2005-05-08,1.32,2,"traditional","right",2,"F",50,2005,1,1,1,1,6,6,6,6,6,1,6,1,6,3.5,6,6,6,6,0,1,0,1,0,0,0,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-08,1.32,2,"traditional","right",4,"F",34,2005,1,1,1,1,4,6,3,6,4.75,1,1,1,1,6,3,3,3,3,0,1,0,0,0,0,0,0,1,0,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2005-05-08,1.32,2,"secular","center",2,"F",24,2005,1,1,1,1,1,3,1,6,2.75,6,6,1,2,3.25,2,1,1,1.33333333333333,0,1,0,1,0,0,0,1,0,0,-2.39666666666667,0.27,0.47,0.27,-2.39666666666667,"Non-Leftist"
2005-05-09,1.32,2,"secular","right",2,"F",41,2005,1,1,1,1,5,5,5,6,5.25,4,2,1,5,4,5,4,4,4.33333333333333,0,1,0,1,0,0,0,1,0,0,0.603333333333333,-0.73,0.47,-0.73,0.603333333333333,"Non-Leftist"
2005-05-05,1.32,2,"traditional","center",3,"F",48,2005,1,1,1,1,6,6,6,6,6,1,1,1,1,6,4,4,6,4.66666666666667,0,1,0,0,1,0,0,0,1,0,0.936666666666667,0.27,0.47,0.27,0.936666666666667,"Non-Leftist"
2005-05-08,1.32,2,"secular","center",3,"F",35,2005,1,2,3,2,5,3,5,6,4.75,5,5,3,5,2.5,5,4,4,4.33333333333333,0,1,0,0,1,0,0,1,0,0,0.603333333333333,0.27,0.47,0.27,0.603333333333333,"Non-Leftist"
2005-05-05,1.32,2,"secular","left",4,"F",33,2005,1,1,1,1,4,4,3,6,4.25,6,6,1,4,2.75,6,6,6,6,0,1,0,0,0,0,0,1,0,0,2.27,1.27,0.47,1.27,2.27,"Leftist"
2005-05-08,1.32,2,"secular","center",4,"F",32,2005,3,1,2,2,3,4,4,6,4.25,3,6,3,2,3.5,5,4,5,4.66666666666667,0,1,0,0,0,0,0,1,0,0,0.936666666666667,0.27,0.47,0.27,0.936666666666667,"Non-Leftist"
2005-05-05,1.32,2,"secular","left",3,"F",38,2005,1,1,1,1,1,3,1,3,2,4,3,3,5,3.25,3,3,2,2.66666666666667,0,1,0,0,1,0,0,1,0,0,-1.06333333333333,1.27,0.47,1.27,-1.06333333333333,"Leftist"
2005-05-03,1.32,2,"traditional","right",5,"F",18,2005,1,1,1,1,NA,1,1,6,2.66666666666667,NA,6,1,1,4.33333333333333,3,3,6,4,0,1,0,0,0,0,0,0,1,0,0.27,-0.73,0.47,-0.73,0.27,"Non-Leftist"
2005-05-05,1.32,2,"traditional","right",4,"F",21,2005,1,1,1,1,1,6,1,6,3.5,6,6,3,3,2.5,2,3,6,3.66666666666667,0,1,0,0,0,0,0,0,1,0,-0.0633333333333335,-0.73,0.47,-0.73,-0.0633333333333335,"Non-Leftist"
2005-05-03,1.32,2,"traditional","center",1,"F",64,2005,1,1,1,1,5,6,1,6,4.5,4,4,1,3,4,3,3,3,3,0,1,0,1,0,0,0,0,1,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2005-05-03,1.32,2,"traditional","right",2,"F",43,2005,6,1,1,2.66666666666667,1,1,1,6,2.25,4,6,1,4,3.25,4,4,4,4,0,1,0,1,0,0,0,0,1,0,0.27,-0.73,0.47,-0.73,0.27,"Non-Leftist"
2005-05-05,1.32,2,"traditional","right",1,"F",54,2005,1,1,1,1,1,6,1,6,3.5,6,6,1,6,2.25,6,6,1,4.33333333333333,0,1,0,1,0,0,0,0,1,0,0.603333333333333,-0.73,0.47,-0.73,0.603333333333333,"Non-Leftist"
2005-05-03,1.32,2,"religious","right",4,"F",49,2005,1,1,1,1,5,5,5,6,5.25,1,1,1,5,5,6,6,6,6,0,1,0,0,0,0,0,0,0,1,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-03,1.32,2,"traditional","center",5,"F",63,2005,6,6,6,6,6,6,3,6,5.25,3,3,3,3,4,6,6,6,6,0,1,0,0,0,0,0,0,1,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-03,1.32,2,"religious","center",3,"F",32,2005,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,1,0,0,0,0,1,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2005-05-03,1.32,2,"secular","left",2,"F",47,2005,1,1,1,1,4,1,4,4,3.25,3,5,1,3,4,5,3,1,3,0,1,0,1,0,0,0,1,0,0,-0.73,1.27,0.47,1.27,-0.73,"Leftist"
2005-05-08,0.44,2,"secular","center",1,"F",26,2005,1,1,NA,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-05,1.32,2,"secular","left",3,"F",37,2005,1,1,1,1,1,2,1,2,1.5,6,6,5,6,1.25,1,1,2,1.33333333333333,0,1,0,0,1,0,0,1,0,0,-2.39666666666667,1.27,0.47,1.27,-2.39666666666667,"Leftist"
2005-05-03,1.32,2,"secular","right",4,"F",25,2005,1,1,1,1,6,6,4,6,5.5,4,6,1,6,2.75,6,6,6,6,0,1,0,0,0,0,0,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-03,1.32,2,"secular","center",5,"F",50,2005,6,2,5,4.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,0,0,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-03,1.32,2,"traditional","right",4,"F",46,2005,1,1,1,1,3,3,2,6,3.5,4,6,1,2,3.75,4,4,4,4,0,1,0,0,0,0,0,0,1,0,0.27,-0.73,0.47,-0.73,0.27,"Non-Leftist"
2005-05-03,1.32,2,"secular","left",3,"F",49,2005,1,1,1,1,1,1,6,6,3.5,3,6,1,3,3.75,5,3,6,4.66666666666667,0,1,0,0,1,0,0,1,0,0,0.936666666666667,1.27,0.47,1.27,0.936666666666667,"Leftist"
2005-05-05,0.746,2,"religious","right",1,"F",45,2005,6,1,6,4.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-03,1.32,2,"traditional","center",3,"F",79,2005,1,1,1,1,3,4,2,6,3.75,6,5,1,5,2.75,2,3,3,2.66666666666667,0,1,0,0,1,0,0,0,1,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2005-05-05,1.32,2,"secular","center",NA,"F",48,2005,1,1,1,1,2,4,3,5,3.5,5,5,1,3,3.5,4,3,3,3.33333333333333,0,1,0,NA,NA,0,0,1,0,0,-0.396666666666667,0.27,0.47,0.27,-0.396666666666667,"Non-Leftist"
2005-05-02,1.32,2,"traditional","right",2,"F",76,2005,6,1,2,3,6,6,4,6,5.5,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-02,1.32,2,"traditional","center",NA,"F",44,2005,3,1,1,1.66666666666667,1,2,1,6,2.5,4,5,5,6,2,3,2,2,2.33333333333333,0,1,0,NA,NA,0,0,0,1,0,-1.39666666666667,0.27,0.47,0.27,-1.39666666666667,"Non-Leftist"
2005-05-02,1.32,2,"secular","center",4,"F",35,2005,1,1,1,1,3,1,3,1,2,3,6,1,1,4.25,3,2,4,3,0,1,0,0,0,0,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2005-05-05,1.32,2,"secular","center",2,"F",24,2005,1,1,1,1,2,6,1,6,3.75,1,1,1,2,5.75,5,3,1,3,0,1,0,1,0,0,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2005-05-03,0.44,2,"secular","left",2,"F",54,2005,3,1,1,1.66666666666667,1,6,2,6,3.75,3,3,1,2,4.75,4,2,4,3.33333333333333,0,1,0,1,0,0,0,1,0,0,-0.396666666666667,1.27,0.47,1.27,-0.396666666666667,"Leftist"
2005-05-02,1.32,2,"traditional","center",3,"F",35,2005,1,1,1,1,3,1,NA,3,2.33333333333333,1,4,1,1,5.25,2,3,NA,2.5,0,1,0,0,1,0,0,0,1,0,-1.23,0.27,0.47,0.27,-1.23,"Non-Leftist"
2005-05-05,1.32,2,"secular","left",4,"F",48,2005,1,1,1,1,1,1,1,4,1.75,6,6,5,5,1.5,2,1,1,1.33333333333333,0,1,0,0,0,0,0,1,0,0,-2.39666666666667,1.27,0.47,1.27,-2.39666666666667,"Leftist"
2005-05-02,1.32,2,"secular","center",2,"F",63,2005,1,1,1,1,1,4,1,5,2.75,3,6,1,4,3.5,3,2,2,2.33333333333333,0,1,0,1,0,0,0,1,0,0,-1.39666666666667,0.27,0.47,0.27,-1.39666666666667,"Non-Leftist"
2005-05-05,0.746,2,"religious","center",2,"F",20,2005,3,1,2,2,4,1,6,6,4.25,1,1,1,1,6,1,3,3,2.33333333333333,0,1,0,1,0,0,0,0,0,0,-1.39666666666667,NA,0.47,NA,-1.39666666666667,"Non-Leftist"
2005-05-01,1.32,2,"secular","center",3,"F",25,2005,1,1,1,1,1,1,1,3,1.5,6,6,1,3,3,3,1,1,1.66666666666667,0,1,0,0,1,0,0,1,0,0,-2.06333333333333,0.27,0.47,0.27,-2.06333333333333,"Non-Leftist"
2005-05-01,1.32,2,"secular","right",3,"F",50,2005,4,4,4,4,6,6,4,6,5.5,1,1,1,1,6,6,6,6,6,0,1,0,0,1,0,0,1,0,0,2.27,-1.73,0.47,-1.73,2.27,"Non-Leftist"
2005-05-01,1.32,2,"secular","center",NA,"F",54,2005,1,1,1,1,5,4,2,5,4,5,5,1,3,3.5,2,2,5,3,0,1,0,NA,NA,0,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2005-05-16,1.32,2,"secular","left",2,"F",38,2005,1,1,1,1,6,3,1,6,4,1,4,1,3,4.75,4,2,2,2.66666666666667,0,1,0,1,0,0,0,1,0,0,-1.06333333333333,1.27,0.47,1.27,-1.06333333333333,"Leftist"
2005-05-09,0.746,2,"religious","center",3,"F",42,2005,NA,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,1,0,0,0,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-08,0.746,2,"religious","right",3,"F",47,2005,1,1,1,1,6,6,3,6,5.25,1,1,1,1,6,4,3,6,4.33333333333333,0,1,0,0,1,0,0,0,0,0,0.603333333333333,-0.73,0.47,-0.73,0.603333333333333,"Non-Leftist"
2005-05-08,0.746,2,"religious","right",2,"F",28,2005,1,1,1,1,5,3,3,6,4.25,1,1,1,1,6,5,5,5,5,0,1,0,1,0,0,0,0,0,0,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2005-05-09,0.746,2,"religious","center",2,"F",33,2005,1,1,1,1,3,6,6,6,5.25,1,2,1,1,5.75,5,4,3,4,0,1,0,1,0,0,0,0,0,0,0.27,0.27,0.47,0.27,0.27,"Non-Leftist"
2005-05-03,0.746,2,"religious","center",3,"F",27,2005,NA,4,1,2.5,3,3,3,6,3.75,1,1,1,1,6,4,4,4,4,0,1,0,0,1,0,0,0,0,0,0.27,NA,0.47,NA,0.27,"Non-Leftist"
2005-05-05,0.746,2,"religious","left",NA,"F",36,2005,4,4,3,3.66666666666667,6,6,6,6,6,1,1,2,1,5.75,6,6,6,6,0,1,0,NA,NA,0,0,0,0,0,2.27,2.27,0.47,2.27,2.27,"Leftist"
2005-05-03,1.32,2,"secular","center",1,"F",31,2005,NA,NA,NA,NA,NA,6,1,1,2.66666666666667,5,6,1,6,2.5,6,6,6,6,0,1,0,1,0,0,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-03,1.32,2,"religious","right",4,"F",19,2005,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,0,0,0,0,0,1,2.27,-1.73,0.47,-1.73,2.27,"Non-Leftist"
2005-05-05,0.746,2,"religious","right",NA,"F",41,2005,NA,1,NA,1,1,2,2,6,2.75,1,1,1,1,6,NA,6,1,3.5,0,1,0,NA,NA,0,0,0,0,0,-0.23,-0.73,0.47,-0.73,-0.23,"Non-Leftist"
2005-05-03,1.32,2,"traditional","right",3,"F",31,2005,1,1,1,1,5,3,3,1,3,1,4,1,1,5.25,6,6,6,6,0,1,0,0,1,0,0,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-02,0.746,2,"religious","center",NA,"F",39,2005,1,1,1,1,5,6,3,3,4.25,1,1,1,2,5.75,6,6,6,6,0,1,0,NA,NA,0,0,0,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-05,0.746,2,"religious","right",1,"F",49,2005,1,1,1,1,6,6,4,6,5.5,1,1,1,4,5.25,2,2,4,2.66666666666667,0,1,0,1,0,0,0,0,0,0,-1.06333333333333,-0.73,0.47,-0.73,-1.06333333333333,"Non-Leftist"
2005-05-05,0.746,2,"religious","right",1,"F",30,2005,1,1,1,1,6,6,1,6,4.75,1,1,1,1,6,6,5,4,5,0,1,0,1,0,0,0,0,0,0,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2005-05-01,0.44,2,"religious","center",3,"F",25,2005,3,3,1,2.33333333333333,2,6,5,6,4.75,1,3,1,1,5.5,6,5,6,5.66666666666667,0,1,0,0,1,0,0,0,0,1,1.93666666666667,0.27,0.47,0.27,1.93666666666667,"Non-Leftist"
2005-05-01,1.32,2,"traditional","right",1,"F",24,2005,4,1,NA,2.5,6,6,6,6,6,1,NA,1,1,6,5,5,6,5.33333333333333,0,1,0,1,0,0,0,0,1,0,1.60333333333333,-0.73,0.47,-0.73,1.60333333333333,"Non-Leftist"
2005-05-02,0.746,2,"religious","right",1,"F",49,2005,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-01,1.32,2,"secular","right",1,"F",49,2005,1,1,1,1,1,1,1,6,2.25,1,2,1,6,4.5,2,2,2,2,0,1,0,1,0,0,0,1,0,0,-1.73,-0.73,0.47,-0.73,-1.73,"Non-Leftist"
2005-05-03,1.32,2,"secular","center",1,"F",44,2005,1,6,1,2.66666666666667,1,1,1,6,2.25,6,1,1,1,4.75,6,1,1,2.66666666666667,0,1,0,1,0,0,0,1,0,0,-1.06333333333333,NA,0.47,NA,-1.06333333333333,"Non-Leftist"
2005-05-03,0.44,2,"secular","center",1,"F",19,2005,1,6,1,2.66666666666667,NA,NA,NA,NA,3.36565490093359,1,1,1,1,6,NA,NA,NA,5.84955354649925,0,1,0,1,0,0,0,1,0,0,NA,NA,0.47,NA,NA,"Non-Leftist"
2005-05-02,1.32,2,"secular","center",2,"F",27,2005,3,1,1,1.66666666666667,6,5,6,6,5.75,2,1,3,6,4,6,6,6,6,0,1,0,1,0,0,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-02,1.32,2,"secular","left",4,"F",41,2005,1,1,1,1,2,2,2,6,3,3,2,4,2,4.25,5,5,5,5,0,1,0,0,0,0,0,1,0,0,1.27,1.27,0.47,1.27,1.27,"Leftist"
2005-05-02,1.32,2,"secular","center",NA,"F",35,2005,1,1,1,1,3,3,3,5,3.5,3,3,2,3,4.25,3,3,3,3,0,1,0,NA,NA,0,0,1,0,0,-0.73,NA,0.47,NA,-0.73,"Non-Leftist"
2005-05-05,1.32,2,"secular","right",3,"F",39,2005,NA,1,1,1,1,6,6,6,4.75,1,1,1,6,4.75,6,6,6,6,0,1,0,0,1,0,0,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-02,1.32,2,"religious","center",1,"F",39,2005,3,3,3,3,NA,6,6,6,6,3,1,1,1,5.5,5,3,6,4.66666666666667,0,1,0,1,0,0,0,NA,NA,NA,0.936666666666667,NA,0.47,NA,0.936666666666667,"Non-Leftist"
2005-05-03,1.32,2,"secular","center",1,"F",64,2005,2,1,1,1.33333333333333,3,4,1,3,2.75,3,4,3,4,3.5,3,1,3,2.33333333333333,0,1,0,1,0,0,0,1,0,0,-1.39666666666667,NA,0.47,NA,-1.39666666666667,"Non-Leftist"
2005-05-09,0.42,2,"traditional","center",1,"F",48,2005,1,1,1,1,2,2,1,4,2.25,4,5,2,4,3.25,6,4,4,4.66666666666667,0,1,0,1,0,0,0,0,1,0,0.936666666666667,NA,0.47,NA,0.936666666666667,"Non-Leftist"
2005-05-08,0.42,2,"religious","right",NA,"F",58,2005,3,1,1,1.66666666666667,4,3,5,5,4.25,1,2,1,1,5.75,6,3,6,5,0,1,0,NA,NA,0,0,0,0,1,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2005-05-08,0.42,2,"secular","center",1,"F",69,2005,4,2,3,3,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,1,0,0,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2005-05-08,0.42,2,"secular","center",2,"F",59,2005,4,3,2,3,5,4,3,5,4.25,1,3,1,3,5,4,3,4,3.66666666666667,0,1,0,1,0,0,0,1,0,0,-0.0633333333333335,0.27,0.47,0.27,-0.0633333333333335,"Non-Leftist"
2005-05-03,0.42,2,"religious","center",1,"F",32,2005,1,1,1,1,2,4,3,6,3.75,1,1,1,1,6,2,1,4,2.33333333333333,0,1,0,1,0,0,0,0,0,1,-1.39666666666667,NA,0.47,NA,-1.39666666666667,"Non-Leftist"
2005-05-08,0.42,2,"religious","right",1,"F",47,2005,1,NA,3,2,6,6,3,6,5.25,1,1,1,1,6,5,3,6,4.66666666666667,0,1,0,1,0,0,0,0,0,1,0.936666666666667,-1.73,0.47,-1.73,0.936666666666667,"Non-Leftist"
2005-05-02,0.42,2,"traditional","right",3,"F",21,2005,1,1,1,1,6,6,5,6,5.75,2,2,1,1,5.5,6,6,6,6,0,1,0,0,1,0,0,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-03,0.42,2,"secular","right",4,"F",40,2005,1,1,1,1,1,1,3,6,2.75,1,6,1,1,4.75,3,3,2,2.66666666666667,0,1,0,0,0,0,0,1,0,0,-1.06333333333333,-0.73,0.47,-0.73,-1.06333333333333,"Non-Leftist"
2005-05-02,0.42,2,"religious","right",1,"F",62,2005,1,1,1,1,1,6,3,6,4,4,1,1,1,5.25,4,4,6,4.66666666666667,0,1,0,1,0,0,0,0,0,1,0.936666666666667,-0.73,0.47,-0.73,0.936666666666667,"Non-Leftist"
2005-05-09,0.42,2,"secular","center",NA,"F",40,2005,1,1,1,1,NA,NA,NA,NA,1.89318219190544,NA,1,1,1,6,6,6,6,6,0,1,0,NA,NA,0,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-02,0.42,2,"religious","right",1,"F",36,2005,1,1,1,1,6,6,NA,6,6,NA,1,1,1,6,6,3,3,4,0,1,0,1,0,0,0,0,0,1,0.27,-1.73,0.47,-1.73,0.27,"Non-Leftist"
2005-05-16,0.44,2,"traditional","center",NA,"F",18,2005,1,1,1,1,4,4,4,6,4.5,1,1,1,1,6,4,4,4,4,0,1,0,NA,NA,0,0,0,1,0,0.27,0.27,0.47,0.27,0.27,"Non-Leftist"
2005-05-16,0.44,2,"secular","center",5,"F",29,2005,NA,NA,NA,NA,6,6,6,6,6,NA,NA,1,1,6,6,6,6,6,0,1,0,0,0,0,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-16,0.44,2,"traditional","center",NA,"F",80,2005,5,1,1,2.33333333333333,NA,NA,NA,NA,5.69304091298681,1,1,1,1,6,NA,NA,NA,1.29644022890145,0,1,0,NA,NA,0,0,0,1,0,NA,NA,0.47,NA,NA,"Non-Leftist"
2005-05-16,0.44,2,"traditional","center",1,"F",23,2005,1,1,1,1,5,1,1,6,3.25,6,6,1,6,2.25,6,5,5,5.33333333333333,0,1,0,1,0,0,0,0,1,0,1.60333333333333,0.27,0.47,0.27,1.60333333333333,"Non-Leftist"
2005-05-15,0.44,2,"traditional","center",1,"F",56,2005,1,1,1,1,4,5,1,6,4,5,5,1,5,3,NA,5,5,5,0,1,0,1,0,0,0,0,1,0,1.27,0.27,0.47,0.27,1.27,"Non-Leftist"
2005-05-09,0.44,2,"secular","right",1,"F",41,2005,1,1,1,1,6,6,6,6,6,1,1,1,NA,6,6,6,6,6,0,1,0,1,0,0,0,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-15,0.44,2,"secular","center",3,"F",20,2005,1,1,1,1,2,2,1,5,2.5,5,5,2,5,2.75,2,2,2,2,0,1,0,0,1,0,0,1,0,0,-1.73,0.27,0.47,0.27,-1.73,"Non-Leftist"
2005-05-09,0.44,2,"traditional","center",1,"F",23,2005,1,1,1,1,2,1,1,6,2.5,3,3,1,1,5,3,5,1,3,0,1,0,1,0,0,0,0,1,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2005-05-15,0.44,2,"secular","right",4,"F",21,2005,1,1,1,1,4,4,1,6,3.75,4,4,1,1,4.5,4,4,3,3.66666666666667,0,1,0,0,0,0,0,1,0,0,-0.0633333333333335,-0.73,0.47,-0.73,-0.0633333333333335,"Non-Leftist"
2005-05-15,0.44,2,"secular","left",1,"F",55,2005,2,2,3,2.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,1,0,0,2.27,1.27,0.47,1.27,2.27,"Leftist"
2005-05-08,0.44,2,"secular","center",3,"F",70,2005,6,1,1,2.66666666666667,3,6,3,6,4.5,1,1,1,1,6,4,3,4,3.66666666666667,0,1,0,0,1,0,0,1,0,0,-0.0633333333333335,NA,0.47,NA,-0.0633333333333335,"Non-Leftist"
2005-05-08,0.44,2,"traditional","center",1,"F",30,2005,4,1,1,2,3,1,3,2,2.25,1,1,1,1,6,2,2,2,2,0,1,0,1,0,0,0,0,1,0,-1.73,NA,0.47,NA,-1.73,"Non-Leftist"
2005-05-08,0.746,2,"religious","right",1,"F",66,2005,NA,NA,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-03,0.44,2,"secular","left",2,"F",30,2005,1,1,1,1,6,3,3,3,3.75,1,3,1,1,5.5,5,3,6,4.66666666666667,0,1,0,1,0,0,0,1,0,0,0.936666666666667,1.27,0.47,1.27,0.936666666666667,"Leftist"
2005-05-03,0.44,2,"secular","right",3,"F",77,2005,1,1,1,1,5,3,4,6,4.5,3,6,1,1,4.25,3,3,3,3,0,1,0,0,1,0,0,1,0,0,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2005-05-03,0.44,2,"traditional","center",3,"F",75,2005,2,2,2,2,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,1,0,0,0,1,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2005-05-03,0.44,2,"secular","center",3,"F",22,2005,1,1,1,1,1,1,1,6,2.25,6,5,1,6,2.5,2,2,1,1.66666666666667,0,1,0,0,1,0,0,1,0,0,-2.06333333333333,0.27,0.47,0.27,-2.06333333333333,"Non-Leftist"
2005-05-03,0.746,2,"religious","right",2,"F",43,2005,2,1,2,1.66666666666667,5,5,5,5,5,6,6,6,6,1,2,3,3,2.66666666666667,0,1,0,1,0,0,0,0,0,0,-1.06333333333333,-0.73,0.47,-0.73,-1.06333333333333,"Non-Leftist"
2005-05-05,0.44,2,"traditional","center",1,"F",25,2005,1,1,1,1,5,5,4,6,5,3,2,1,2,5,6,6,5,5.66666666666667,0,1,0,1,0,0,0,0,1,0,1.93666666666667,0.27,0.47,0.27,1.93666666666667,"Non-Leftist"
2005-05-02,0.44,2,"secular","right",1,"F",40,2005,1,1,1,1,1,1,1,6,2.25,6,6,1,6,2.25,6,6,6,6,0,1,0,1,0,0,0,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-01,0.44,2,"traditional","center",5,"F",65,2005,4,3,3,3.33333333333333,1,3,3,6,3.25,1,4,1,3,4.75,4,4,5,4.33333333333333,0,1,0,0,0,0,0,0,1,0,0.603333333333333,NA,0.47,NA,0.603333333333333,"Non-Leftist"
